Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
14063451,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
14063695,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
14163200,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
14163448,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
14163696,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
14175996,00000528,false,Rx,0,6,07,0B,6E,0D,00,00,00,00,
14247385,00000521,false,Rx,0,6,00,0E,0A,00,00,00,00,00,
14263195,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
14263449,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
14263696,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
14363193,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
14363446,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
14363694,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
14395398,00000522,false,Rx,0,6,01,02,EC,C1,05,00,00,00,
14463193,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
14463439,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
14463687,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
14471927,00000525,false,Rx,0,6,04,06,BD,00,00,00,00,00,
14520233,00000523,false,Rx,0,6,02,08,FB,FF,FF,FF,00,00,
14552461,00000524,false,Rx,0,6,03,00,F1,FF,FF,FF,00,00,
14563186,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
14563438,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
14563685,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
14604866,00000527,false,Rx,0,6,06,0F,BC,86,00,00,00,00,
