Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
33190244,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
33190490,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
33214300,00000526,false,Rx,0,6,05,03,00,00,00,00,00,00,
33220304,00000522,false,Rx,0,6,01,0A,E5,74,05,00,00,00,
33289991,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
33290240,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
33290485,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
33373595,00000527,false,Rx,0,6,06,01,3D,A9,00,00,00,00,
33390002,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
33390239,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
33390485,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
33423939,00000521,false,Rx,0,6,00,05,F8,FF,FF,FF,00,00,
33442109,00000525,false,Rx,0,6,04,0A,8E,00,00,00,00,00,
33489985,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
33490235,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
33490486,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
33581201,00000524,false,Rx,0,6,03,07,F8,FF,FF,FF,00,00,
33583288,00000528,false,Rx,0,6,07,02,46,10,00,00,00,00,
33589993,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
33590233,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
33590485,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
33689981,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
33690233,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
33690479,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
33732424,00000523,false,Rx,0,6,02,0C,EC,FF,FF,FF,00,00,
33789992,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
33790244,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
33790479,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
33851356,00000522,false,Rx,0,6,01,0B,CF,74,05,00,00,00,
33889974,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
33890227,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
33890479,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
33917973,00000526,false,Rx,0,6,05,04,07,00,00,00,00,00,
33989990,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
33990225,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
33990473,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
34036849,00000521,false,Rx,0,6,00,06,F7,FF,FF,FF,00,00,
34089973,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
34090226,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
34090475,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
34095393,00000527,false,Rx,0,6,06,02,3D,A9,00,00,00,00,
34127605,00000525,false,Rx,0,6,04,0B,8E,00,00,00,00,00,
34189983,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
34190225,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
34190467,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
34248566,00000524,false,Rx,0,6,03,08,F9,FF,FF,FF,00,00,
34289968,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
34290222,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
34290468,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
34323236,00000528,false,Rx,0,6,07,03,46,10,00,00,00,00,
34381633,00000523,false,Rx,0,6,02,0D,F0,FF,FF,FF,00,00,
34389978,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
34390219,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
34390475,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
34482430,00000522,false,Rx,0,6,01,0C,CB,74,05,00,00,00,
34489969,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
34490215,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
34490468,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
34589978,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
34590213,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
34590465,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
34621880,00000526,false,Rx,0,6,05,05,00,00,00,00,00,00,
34649762,00000521,false,Rx,0,6,00,07,F9,FF,FF,FF,00,00,
34689960,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
34690214,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
34690460,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
34789969,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
34790210,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
34790455,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
34813112,00000525,false,Rx,0,6,04,0C,8E,00,00,00,00,00,
34817184,00000527,false,Rx,0,6,06,03,3D,A9,00,00,00,00,
34889959,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
34890207,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
34890459,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
34915905,00000524,false,Rx,0,6,03,09,EA,FF,FF,FF,00,00,
34989964,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
34990205,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
34990450,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
35030821,00000523,false,Rx,0,6,02,0E,F0,FF,FF,FF,00,00,
35063389,00000528,false,Rx,0,6,07,04,46,10,00,00,00,00,
35089954,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
35090205,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
35090451,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
35113483,00000522,false,Rx,0,6,01,0D,EA,74,05,00,00,00,
35189963,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
35190205,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
35190451,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
35243719,00000108,false,Rx,0,8,01,58,02,7D,9A,01,00,00,
35243959,00000109,false,Rx,0,8,02,02,00,00,00,20,FF,FE,
35263000,00000521,false,Rx,0,6,00,08,F8,FF,FF,FF,00,00,
35289945,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
35290201,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
35290447,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
35325509,00000526,false,Rx,0,6,05,06,05,00,00,00,00,00,
35354490,00000108,false,Rx,0,8,01,58,02,7D,9A,01,00,00,
35354736,00000109,false,Rx,0,8,02,02,00,00,00,20,FF,FE,
35389956,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
35390207,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
35390449,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
35453653,00000108,false,Rx,0,8,01,58,02,7D,9A,01,00,00,
35453907,00000109,false,Rx,0,8,02,02,00,00,00,20,FF,FE,
35489948,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
35490196,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
35490444,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
35498586,00000525,false,Rx,0,6,04,0D,8F,00,00,00,00,00,
35538957,00000527,false,Rx,0,6,06,04,3D,A9,00,00,00,00,
35563729,00000108,false,Rx,0,8,01,58,02,7D,9A,01,00,00,
35563969,00000109,false,Rx,0,8,02,02,00,00,00,24,FF,FE,
35583257,00000524,false,Rx,0,6,03,0A,EB,FF,FF,FF,00,00,
35589952,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
35590194,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
35590445,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
35663756,00000108,false,Rx,0,8,01,58,02,7D,9A,01,00,00,
35663997,00000109,false,Rx,0,8,02,02,00,00,00,24,FF,FE,
35680022,00000523,false,Rx,0,6,02,0F,F4,FF,FF,FF,00,00,
35689942,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
35690190,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
35690441,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
35744543,00000522,false,Rx,0,6,01,0E,DB,74,05,00,00,00,
35773636,00000108,false,Rx,0,8,01,58,02,7D,9A,01,00,00,
35773876,00000109,false,Rx,0,8,02,02,00,00,00,24,FF,FE,
35789946,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
35790188,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
35790438,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
35803091,00000528,false,Rx,0,6,07,05,46,10,00,00,00,00,
35874034,00000108,false,Rx,0,8,01,58,02,7D,9A,01,00,00,
35874281,00000109,false,Rx,0,8,02,02,00,00,00,24,FF,FE,
35875583,00000521,false,Rx,0,6,00,09,F5,FF,FF,FF,00,00,
35889934,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
35890188,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
35890438,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
35984279,00000108,false,Rx,0,8,01,58,02,7D,9A,01,00,00,
35984525,00000109,false,Rx,0,8,02,02,00,00,00,24,FF,FE,
35989946,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
35990188,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
35990433,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
36029147,00000526,false,Rx,0,6,05,07,05,00,00,00,00,00,
36089935,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
36090183,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
36090429,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
36093782,00000108,false,Rx,0,8,01,58,02,7D,9A,01,00,00,
36094023,00000109,false,Rx,0,8,02,02,00,00,00,24,FF,FE,
36184074,00000525,false,Rx,0,6,04,0E,8E,00,00,00,00,00,
36189672,00000108,false,Rx,0,8,01,58,02,7D,9A,01,00,00,
36189933,00000109,false,Rx,0,8,02,02,00,00,00,24,FF,FE,
36190161,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
36190413,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
36190664,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
36250604,00000524,false,Rx,0,6,03,0B,F7,FF,FF,FF,00,00,
36260983,00000527,false,Rx,0,6,06,05,3D,A9,00,00,00,00,
