Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
16073198,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
16097282,00000526,false,Rx,0,6,05,0F,29,01,00,00,00,00,
16147220,00000525,false,Rx,0,6,04,0F,17,01,00,00,00,00,
16172704,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
16172949,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
16173194,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
16245644,00000522,false,Rx,0,6,01,05,E0,DC,05,00,00,00,
16272702,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
16272948,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
16273193,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
16372697,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
16372949,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
16373191,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
16420455,00000523,false,Rx,0,6,02,0A,EF,FF,FF,FF,00,00,
16426572,00000528,false,Rx,0,6,07,09,A3,0F,00,00,00,00,
16462646,00000521,false,Rx,0,6,00,05,03,FD,FF,FF,00,00,
16472697,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
16472943,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
16473191,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
16543039,00000524,false,Rx,0,6,03,03,E9,FF,FF,FF,00,00,
16572696,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
16572941,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
16573197,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
16609663,00000527,false,Rx,0,6,06,03,96,94,00,00,00,00,
16672690,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
16672942,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
16673188,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
16772688,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
16772940,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
16773187,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
16798610,00000526,false,Rx,0,6,05,00,2F,01,00,00,00,00,
16830386,00000525,false,Rx,0,6,04,00,17,01,00,00,00,00,
16872689,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
16872934,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
16873181,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
16874566,00000522,false,Rx,0,6,01,06,E4,DC,05,00,00,00,
