Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
10957797,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
10958044,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
11002561,00000522,false,Rx,0,6,01,0D,06,AE,05,00,00,00,
11023070,00000526,false,Rx,0,6,05,0B,07,00,00,00,00,00,
11057543,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
11057792,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
11058038,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
11083290,00000521,false,Rx,0,6,00,03,F1,FF,FF,FF,00,00,
11157542,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
11157789,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
11158035,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
11257539,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
11257784,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
11258037,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
11357535,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
11357788,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
11358034,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
11375937,00000524,false,Rx,0,6,03,0B,F8,FF,FF,FF,00,00,
11436461,00000523,false,Rx,0,6,02,06,FC,FF,FF,FF,00,00,
11457534,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
11457782,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
11458035,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
11460975,00000525,false,Rx,0,6,04,0E,65,00,00,00,00,00,
11557528,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
11557791,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
11558028,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
11589898,00000527,false,Rx,0,6,06,04,B8,73,01,00,00,00,
11593945,00000528,false,Rx,0,6,07,06,03,26,00,00,00,00,
11634224,00000522,false,Rx,0,6,01,0E,0E,AE,05,00,00,00,
11657529,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
11657781,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
11658027,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
11696788,00000521,false,Rx,0,6,00,04,F8,FF,FF,FF,00,00,
11727356,00000526,false,Rx,0,6,05,0C,04,00,00,00,00,00,
