Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
332203830,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
332204060,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
332231946,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
332303281,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
332303511,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
332307007,00000102,false,Rx,0,8,02,8A,01,00,00,09,63,00,
332382068,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
332402931,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
332403163,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
332457049,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
332502497,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
332502737,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
332531952,00000102,false,Rx,0,8,02,8A,01,00,00,09,63,00,
332602086,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
332602318,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
332606973,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
332682037,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
332701707,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
332701976,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
332757133,00000102,false,Rx,0,8,02,8A,01,00,00,09,63,00,
332801314,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
332801545,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
332831948,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
332900854,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
332901083,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
332906984,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
332982031,00000102,false,Rx,0,8,02,8A,01,00,00,09,63,00,
333000576,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
333000821,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
333057054,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
333100177,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
333100408,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
333132077,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
333199698,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
333199945,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
333206971,00000102,false,Rx,0,8,02,8A,01,00,00,09,63,00,
333281892,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
333299326,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
333299558,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
333356898,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
333398891,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
333399121,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
333432050,00000102,false,Rx,0,8,02,8A,01,00,00,09,63,00,
333498586,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
333498831,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
333507007,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
333582032,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
333598179,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
333598409,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
333657010,00000102,false,Rx,0,8,02,8A,01,00,00,09,63,00,
333697750,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
333697989,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
333731898,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
333797347,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
333797579,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
333807556,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
333882028,00000102,false,Rx,0,8,02,8A,01,00,00,09,63,00,
333896968,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
333897201,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
333956897,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
333996500,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
333996736,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
334032017,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
334096099,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
334096331,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
334106927,00000102,false,Rx,0,8,02,8A,01,00,00,09,63,00,
334182019,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
334195707,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
334195944,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
334257067,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
334295329,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
334295561,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
334331897,00000102,false,Rx,0,8,02,8A,01,00,00,09,63,00,
334394944,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
334395177,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
334406893,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
334481881,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
334494520,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
334494761,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
334557001,00000102,false,Rx,0,8,02,8A,01,00,00,09,63,00,
334594171,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
334594401,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
334632031,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
334693806,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
334694036,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
334706941,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
334781902,00000102,false,Rx,0,8,02,8A,01,00,00,09,63,00,
334793313,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
334793551,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
334856889,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
334892830,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
334893069,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
334932010,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
334992506,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
334994102,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
335006902,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
335081902,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
335092105,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
335092337,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
335156995,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
335191778,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
335192014,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
335231888,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
335291415,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
335291647,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
335306948,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
335381946,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
335390818,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
335391047,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
335456907,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
335490455,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
335490700,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
335531974,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
335590086,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
335590318,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
335607020,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
335681968,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
335689684,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
335689922,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
335756910,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
335789388,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
335789616,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
335831945,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
335888920,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
335889153,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
335907011,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
335981907,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
335988472,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
335988713,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
336056935,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
336088050,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
336088280,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
336131988,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
336187704,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
336187944,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
336206969,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
336281902,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
336287314,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
336287546,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
336357031,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
336386974,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
336387203,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
336431932,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
336486586,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
336486835,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
336506933,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
336581970,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
336586045,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
336586276,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
336657011,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
336685711,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
336685945,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
336731897,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
336785395,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
336785625,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
336806952,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
336881992,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
336884964,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
336885196,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
336956860,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
336984515,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
336984758,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
337031905,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
337084078,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
337084310,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
337106934,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
337181985,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
337183755,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
337183986,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
337257172,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
337283281,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
337283514,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
337331881,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
337382969,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
337383199,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
337406942,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
337481985,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
337482404,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
337482845,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
337556865,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
337582137,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
337582369,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
337631986,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
337681745,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
337681976,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
337706886,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
337781271,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
337781502,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
337781934,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
337856962,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
337880806,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
337881040,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
337932023,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
337980548,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
337980784,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
338006907,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
338079993,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
338080224,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
338081992,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
338156989,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
338179697,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
338179937,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
338232010,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
338279273,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
338279506,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
338306848,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
338378860,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
338379089,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
338381817,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
338456950,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
338478514,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
338478758,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
338531876,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
338578012,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
338578243,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
338606979,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
338677779,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
338678016,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
338681887,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
338757131,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
338777328,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
338777574,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
338831839,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
338876869,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
338877099,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
338907021,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
338976564,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
338976814,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
338981836,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
339056963,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
339075990,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
339076221,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
339131898,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
339175706,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
339175938,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
339206953,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
339276685,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
339276690,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
339281849,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
339356976,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
339374856,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
339375089,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
339431968,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
339474547,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
339474789,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
339506891,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
339574023,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
339574254,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
339581910,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
339656996,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
339673623,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
339673869,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
339732019,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
339773205,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
339773434,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
339806992,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
339872785,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
339873023,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
339881965,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
339957016,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
339972456,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
339972702,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
340031996,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
340071969,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
340072389,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
340106899,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
340171753,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
340171991,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
340181843,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
340257027,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
340271245,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
340271478,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
340331898,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
340370844,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
340371076,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
340406955,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
340470455,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
340470699,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
340482961,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
340557009,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
340570041,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
340570274,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
340631979,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
340669743,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
340670027,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
340706881,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
340769193,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
340769423,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
340781817,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
340856993,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
340868940,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
340869170,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
340931922,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
340968422,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
340968657,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
341006848,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
341068086,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
341068316,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
341081970,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
341156939,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
341167753,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
341167991,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
341231834,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
341267589,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
341267594,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
341306831,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
341366845,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
341367077,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
341381883,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
341456868,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
341466483,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
341466719,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
341531843,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
341566135,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
341566366,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
341606898,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
341665555,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
341665794,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
341681829,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
341756824,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
341765322,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
341765552,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
341831853,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
341864754,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
341864991,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
341906874,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
341964512,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
341964757,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
341981822,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
342056887,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
342064014,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
342064245,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
342131947,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
342163722,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
342163960,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
342206795,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
342263281,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
342263513,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
342281893,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
342356883,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
342362865,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
342363098,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
342431970,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
342462388,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
342462618,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
342506834,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
342562021,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
342562253,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
342581983,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
342656908,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
342661541,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
342661782,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
342731822,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
342761213,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
342761444,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
342806970,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
342860806,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
342861036,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
342881910,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
342956947,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
342960430,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
342960672,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
343031828,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
343060048,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
343060280,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
343106869,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
343159616,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
343159868,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
343181911,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
343256910,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
343259246,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
343259479,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
343331795,00000102,false,Rx,0,8,02,8A,01,00,00,01,63,00,
343358833,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
343359064,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
343406969,00000100,false,Rx,0,8,00,00,00,00,90,01,64,00,
343458420,00000108,false,Rx,0,8,00,F4,01,7D,90,01,00,00,
343458657,00000109,false,Rx,0,8,02,00,00,00,00,24,FF,5A,
343481792,00000101,false,Rx,0,8,00,FF,5A,3C,00,03,00,00,
